iter	F1	Logloss
1159	1	0.00171502196
1160	1	0.001711812851
1161	1	0.001707096895
1162	1	0.00170557763
1163	1	0.001704593369
1164	1	0.001703232004
1165	1	0.001700510189
1166	1	0.001697273239
1167	1	0.001695989778
1168	1	0.001694992969
1169	1	0.001693671733
1170	1	0.001691753796
1171	1	0.001690896457
1172	1	0.001689442156
1173	1	0.001688491357
1174	1	0.001686567669
1175	1	0.001685893588
1176	1	0.001684601893
1177	1	0.001683149944
1178	1	0.001681595779
1179	1	0.001679789732
1180	1	0.001678088255
1181	1	0.001676233845
1182	1	0.001674674843
1183	1	0.001672076029
1184	1	0.001670962363
1185	1	0.001669167819
1186	1	0.001667648031
1187	1	0.001665708004
1188	1	0.001663919342
1189	1	0.001662978739
1190	1	0.001661102631
1191	1	0.001660598867
1192	1	0.00165962454
1193	1	0.001659098424
1194	1	0.001658271671
1195	1	0.001656329031
1196	1	0.001655806967
1197	1	0.001655402152
1198	1	0.001653273378
1199	1	0.001652310161
1200	1	0.00165068332
1201	1	0.001646680659
1202	1	0.001643925382
1203	1	0.001641886799
1204	1	0.001640240613
1205	1	0.001638711937
1206	1	0.001638201507
1207	1	0.001636477416
1208	1	0.001634846131
1209	1	0.001633795991
1210	1	0.001631658328
1211	1	0.001629350478
1212	1	0.001628617184
1213	1	0.001627093083
1214	1	0.001623609218
1215	1	0.001622008127
1216	1	0.001619112335
1217	1	0.00161752706
1218	1	0.001616135893
1219	1	0.001614364093
1220	1	0.00161254772
1221	1	0.001611175767
1222	1	0.001610679193
1223	1	0.001609469453
1224	1	0.00160630361
1225	1	0.001604200717
1226	1	0.001601319041
1227	1	0.001599026746
1228	1	0.001597859358
1229	1	0.001596524135
1230	1	0.00159494971
1231	1	0.001593766244
1232	1	0.001592551668
1233	1	0.001591271606
1234	1	0.001589322691
1235	1	0.001586111753
1236	1	0.00158511991
1237	1	0.001583039891
1238	1	0.001579991035
1239	1	0.001579497859
1240	1	0.001577611686
1241	1	0.001575775314
1242	1	0.001574117494
1243	1	0.001573727058
1244	1	0.001571000537
1245	1	0.001569694725
1246	1	0.001568239248
1247	1	0.001566636719
1248	1	0.001565529589
1249	1	0.001564050191
1250	1	0.001562327277
1251	1	0.001560522015
1252	1	0.00155884315
1253	1	0.001557314605
1254	1	0.001555615873
1255	1	0.001554488613
1256	1	0.001553010261
1257	1	0.001549710307
1258	1	0.001547906352
1259	1	0.001546511786
1260	1	0.001545051734
1261	1	0.001544672408
1262	1	0.001543925781
1263	1	0.001542105748
1264	1	0.001541392061
1265	1	0.001540823333
1266	1	0.001539219105
1267	1	0.001537352016
1268	1	0.001535198537
1269	1	0.001533911416
1270	1	0.001533437063
1271	1	0.001532136871
1272	1	0.001530267821
1273	1	0.001529527991
1274	1	0.001528089245
1275	1	0.001525466641
1276	1	0.001523438122
1277	1	0.00152088754
1278	1	0.001520206531
1279	1	0.001517969004
1280	1	0.001514923677
1281	1	0.001513764393
1282	1	0.001513134884
1283	1	0.001511610391
1284	1	0.001510631751
1285	1	0.001509700167
1286	1	0.001508278543
1287	1	0.001506605954
1288	1	0.001504852322
1289	1	0.001503379721
1290	1	0.001502374547
1291	1	0.001500358968
1292	1	0.001499448168
1293	1	0.001498433974
1294	1	0.001497839104
1295	1	0.001496711452
1296	1	0.001495369824
1297	1	0.001494823841
1298	1	0.001493651485
1299	1	0.001493323137
1300	1	0.001491885828
1301	1	0.001490945356
1302	1	0.001488055838
1303	1	0.001487541094
1304	1	0.001485604989
1305	1	0.001484326365
1306	1	0.001482768671
1307	1	0.001482471039
1308	1	0.001481334368
1309	1	0.001478612162
1310	1	0.001477439806
1311	1	0.001475987335
1312	1	0.00147471773
1313	1	0.001473203563
1314	1	0.001471656456
1315	1	0.001469869886
1316	1	0.001467808297
1317	1	0.001467433546
1318	1	0.00146649621
1319	1	0.001466020419
1320	1	0.001464357502
1321	1	0.001464082222
1322	1	0.00146277824
1323	1	0.001460368696
1324	1	0.001459367443
1325	1	0.001458503175
1326	1	0.001457493033
1327	1	0.001456665888
1328	1	0.001455533923
1329	1	0.00145431059
1330	1	0.001453753103
1331	1	0.001450615232
1332	1	0.001448984993
1333	1	0.001447165091
1334	1	0.001446174164
1335	1	0.001443897162
1336	1	0.001442447828
1337	1	0.001442132681
1338	1	0.001440765826
1339	1	0.0014393693
1340	1	0.00143870463
1341	1	0.001437491231
1342	1	0.00143672735
1343	1	0.001435588588
1344	1	0.001433663985
1345	1	0.001432806907
1346	1	0.001431664877
1347	1	0.00143090544
1348	1	0.001430419192
1349	1	0.001429388136
1350	1	0.001428512758
1351	1	0.001427933312
1352	1	0.001427010355
1353	1	0.001425766239
1354	1	0.001423916012
1355	1	0.001422626146
1356	1	0.001421687634
1357	1	0.001420370058
1358	1	0.00141830494
1359	1	0.001417586417
1360	1	0.001415844157
1361	1	0.00141510289
1362	1	0.001414073664
1363	1	0.00141272158
1364	1	0.001411775487
1365	1	0.001411036964
1366	1	0.001409550639
1367	1	0.001409242028
1368	1	0.001408962566
1369	1	0.001408006277
1370	1	0.00140666099
1371	1	0.001405376614
1372	1	0.001404769457
1373	1	0.001402281355
1374	1	0.001400175325
1375	1	0.001398946371
1376	1	0.001397707353
1377	1	0.001396287952
1378	1	0.001394018662
1379	1	0.001393417648
1380	1	0.001392048702
1381	1	0.001391009411
1382	1	0.001389691573
1383	1	0.001389083371
1384	1	0.0013883672
1385	1	0.00138768057
1386	1	0.001386174899
1387	1	0.001385824722
1388	1	0.001385537156
1389	1	0.001384394472
1390	1	0.001383321588
1391	1	0.001382237464
1392	1	0.00138045952
1393	1	0.001379250434
1394	1	0.001378088275
1395	1	0.001377313283
1396	1	0.001376044855
1397	1	0.001371752275
1398	1	0.001370033543
1399	1	0.001367766606
1400	1	0.001366183423
1401	1	0.001364478417
1402	1	0.001363305277
1403	1	0.00136080528
1404	1	0.001359566262
1405	1	0.001359307975
1406	1	0.001358283193
1407	1	0.001356042922
1408	1	0.001354837888
1409	1	0.001353383979
1410	1	0.001350587528
1411	1	0.001349438178
1412	1	0.001348493
1413	1	0.001347779313
1414	1	0.00134695439
1415	1	0.001345291995
1416	1	0.001344103301
1417	1	0.001342358296
1418	1	0.001342049816
1419	1	0.001340640088
1420	1	0.001340138546
1421	1	0.001339914375
1422	1	0.001339612561
1423	1	0.001338840577
1424	1	0.001338006765
1425	1	0.00133680879
1426	1	0.001335920472
1427	1	0.001334961569
1428	1	0.001334204747
1429	1	0.00133215257
1430	1	0.001331520708
1431	1	0.001330323387
1432	1	0.001329028946
1433	1	0.001327664575
1434	1	0.001326803314
1435	1	0.001326316543
1436	1	0.001325327576
1437	1	0.001324139405
1438	1	0.00132313423
1439	1	0.001321833385
1440	1	0.001320590576
1441	1	0.001319988908
1442	1	0.001318741263
1443	1	0.001317570345
1444	1	0.001316209373
1445	1	0.001314897548
1446	1	0.001312848246
1447	1	0.001312340299
1448	1	0.001311071217
1449	1	0.001310080813
1450	1	0.001309180469
1451	1	0.001307880146
1452	1	0.001307015487
1453	1	0.001306078544
1454	1	0.001305080297
1455	1	0.001303570443
1456	1	0.001302037192
1457	1	0.00130014579
1458	1	0.001299263615
1459	1	0.001297612201
1460	1	0.001296430957
1461	1	0.001295888372
1462	1	0.001295138347
1463	1	0.001293368507
1464	1	0.001291421683
1465	1	0.001290006857
1466	1	0.001289184679
1467	1	0.001287992194
1468	1	0.001286781409
1469	1	0.001285285019
1470	1	0.00128321977
1471	1	0.001282258253
1472	1	0.001281333859
1473	1	0.001280674025
1474	1	0.001278700274
1475	1	0.001277980313
1476	1	0.001276792403
1477	1	0.001275842127
1478	1	0.00127496139
1479	1	0.001274245481
1480	1	0.001272635502
1481	1	0.001270313143
1482	1	0.001269043015
1483	1	0.001267640998
1484	1	0.001267194225
1485	1	0.001266228395
1486	1	0.001264626781
1487	1	0.001263959497
1488	1	0.001263542656
1489	1	0.001262284162
1490	1	0.001261432051
1491	1	0.001260319169
1492	1	0.001259063158
1493	1	0.001258466066
1494	1	0.001256024367
1495	1	0.001255304013
1496	1	0.001253826054
1497	1	0.001253102694
1498	1	0.001251149073
1499	1	0.001249208524
